Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
3,9,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,10,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,11,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,12,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,13,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,14,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,15,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,16,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,17,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,18,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,19,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,20,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,21,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,22,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,23,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,24,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,25,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,26,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,27,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,28,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,29,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,30,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,31,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,32,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,33,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,34,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,35,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,36,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,37,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,38,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
3,39,1,1,5,5,2,2,0,1,9,1,0,1,1,0,1,2,2,2,1,0,7,1,0,5,4,5,1,2,8,6,3,1,0,1,1,2,2,0,4,1,2,0,1,1,0,1,2,5,1,1,2,1,3,3,0,4,0,1,0,2,0,1,4,5,7,1,3,7,4,0,0,1,0,9,2,1,1,2,0,3,1,6,3,2,11,1,1,6,1,0,1,1,0,2,1,0,2,2,1,2
4,0,5,1,1,1,1,9,2,1,3,7,1,4,0,7,2,5,2,1,1,0,9,1,2,12,2,4,1,0,1,3,2,0,1,0,3,8,0,1,4,0,0,5,4,2,0,2,0,6,2,2,11,3,0,5,2,6,1,0,4,4,1,1,2,1,0,2,4,5,2,1,1,2,1,0,2,2,3,1,2,0,1,5,2,1,2,2,1,1,5,3,3,8,8,0,0,5,3,5,5,4
4,1,5,1,1,1,1,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,2,1,2,12,2,4,1,0,1,3,2,0,1,0,3,8,0,1,4,0,0,5,4,2,0,2,0,6,2,2,11,3,0,5,2,6,1,4,0,1,1,1,2,1,0,2,4,5,2,1,1,2,1,0,2,2,3,1,2,1,1,5,2,1,2,2,1,1,5,3,4,8,8,0,0,3,3,5,5,0
4,2,5,1,1,1,1,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,2,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,6,1,4,0,0,5,4,2,0,2,0,6,2,2,11,3,0,5,2,6,1,4,0,1,1,0,1,1,0,2,4,0,2,1,1,2,1,0,2,2,3,1,2,1,1,1,2,1,1,2,1,1,5,3,4,8,3,0,0,3,0,5,5,4
4,3,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,2,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,6,1,1,0,0,5,4,2,0,2,0,6,2,0,11,3,6,5,2,6,1,4,0,1,1,0,1,1,0,2,4,0,2,1,1,2,1,5,2,1,1,1,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,3,0,5,5,4
4,4,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,9,0,1,2,0,2,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,5,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,4,0,1,1,0,1,1,0,2,4,0,2,1,1,2,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,5,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,2,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,5,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,2,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,7
4,6,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,7,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,8,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,9,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,10,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,11,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,12,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,13,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,14,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,15,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,16,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,17,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,18,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,19,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,20,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,21,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,22,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,23,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,24,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,25,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,26,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,27,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,28,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,29,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,30,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,31,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,32,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,33,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
4,34,5,1,1,1,0,9,2,1,3,7,1,4,0,6,1,5,0,1,2,0,6,5,1,12,4,4,1,0,1,3,2,0,2,0,4,0,1,1,1,0,0,4,4,2,0,2,0,6,2,0,11,3,6,5,2,6,0,1,0,1,1,0,1,1,0,2,4,1,2,1,1,1,1,5,2,1,1,3,2,1,1,1,2,1,1,2,1,1,3,3,4,8,3,0,0,2,4,5,5,6
